chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset	label
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	95	5/8	V|HC}
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	95	3/4	V|HC}
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	95	7/8	V|HC}
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	96	0	I6{
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	96	1/8	I6{
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/8	96	1/4	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/8	96	3/8	V2
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	96	1/2	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	96	5/8	I6
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	96	3/4	V6
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	96	7/8	V6
1	7	ChordType.MAJOR	0	5:0	11:0	1	7	KeyMode.MAJOR	1/8	97	0	I(4)
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	97	1/8	I
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	97	1/4	V6
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	97	3/8	V6
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	97	1/2	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	97	5/8	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	97	3/4	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	97	7/8	V
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/8	98	0	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/8	98	1/8	V2
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	98	1/4	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	98	3/8	I6
2	2	ChordType.MAJOR	2			1	7	KeyMode.MAJOR	1/8	98	1/2	V64
2	2	ChordType.MAJOR	2			1	7	KeyMode.MAJOR	1/8	98	5/8	V64
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	98	3/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	98	7/8	I
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/8	99	0	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/8	99	1/8	V65
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	99	1/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	99	3/8	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	99	1/2	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	99	5/8	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	99	3/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	99	7/8	I
3	9	ChordType.MINOR	1	3:5	9:11	1	7	KeyMode.MAJOR	1/8	100	0	ii6(2)
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	100	1/8	ii6
6	6	ChordType.DIMINISHED	2			1	7	KeyMode.MAJOR	1/8	100	1/4	viio64
6	6	ChordType.DIMINISHED	2			1	7	KeyMode.MAJOR	1/8	100	3/8	viio64
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	100	1/2	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	100	5/8	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	100	3/4	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	100	7/8	I6
3	9	ChordType.MINOR	1	3:5	9:11	1	7	KeyMode.MAJOR	1/8	101	0	ii6(2)
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	101	1/8	ii6
6	6	ChordType.DIMINISHED	2			1	7	KeyMode.MAJOR	1/8	101	1/4	viio64
6	6	ChordType.DIMINISHED	2			1	7	KeyMode.MAJOR	1/8	101	3/8	viio64
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	101	1/2	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	101	5/8	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	101	3/4	I6
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/8	101	7/8	I6
3	9	ChordType.MINOR	1	3:5	9:11	1	7	KeyMode.MAJOR	1/8	102	0	ii6(2)
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	102	1/8	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	102	1/4	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/8	102	3/8	ii6
2	2	ChordType.MAJOR	0	6:1	6:7	1	7	KeyMode.MAJOR	1/8	102	1/2	V(4)
2	2	ChordType.MAJOR	0	6:1	6:7	1	7	KeyMode.MAJOR	1/8	102	5/8	V(4)
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	102	3/4	V
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	102	7/8	V
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	103	0	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	103	1/12	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	103	1/6	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	103	1/4	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	103	1/3	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	103	5/12	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	103	1/2	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	103	7/12	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	103	2/3	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	103	3/4	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	103	5/6	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	103	11/12	I|PAC}{
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/12	104	0	V43
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/12	104	1/12	V43
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/12	104	1/6	V43
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/12	104	1/4	V43
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/12	104	1/3	V43
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/12	104	5/12	V43
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/12	104	1/2	V43
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/12	104	7/12	V43
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/12	104	2/3	V43
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/12	104	3/4	V43
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/12	104	5/6	V43
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/12	104	11/12	V43
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	105	0	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	105	1/12	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	105	1/6	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	105	1/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	105	1/3	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	105	5/12	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	105	1/2	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	105	7/12	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	105	2/3	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	105	3/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	105	5/6	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	105	11/12	I
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/12	106	0	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/12	106	1/12	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/12	106	1/6	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/12	106	1/4	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/12	106	1/3	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/12	106	5/12	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/12	106	1/2	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/12	106	7/12	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/12	106	2/3	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/12	106	3/4	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/12	106	5/6	V65
2	2	ChordType.MAJ_MIN7	1			1	7	KeyMode.MAJOR	1/12	106	11/12	V65
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	107	0	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	107	1/12	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	107	1/6	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	107	1/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	107	1/3	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	107	5/12	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	107	1/2	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	107	7/12	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	107	2/3	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	107	3/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	107	5/6	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	107	11/12	I
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	108	0	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	108	1/12	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	108	1/6	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	108	1/4	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	108	1/3	V65/IV
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MAJOR	1/12	108	5/12	V65/IV
8	8	ChordType.DIM7	1			3	9	KeyMode.MINOR	1/12	108	1/2	#viio65/ii
8	8	ChordType.DIM7	1			3	9	KeyMode.MINOR	1/12	108	7/12	#viio65/ii
8	8	ChordType.DIM7	1			3	9	KeyMode.MINOR	1/12	108	2/3	#viio65/ii
8	8	ChordType.DIM7	1			3	9	KeyMode.MINOR	1/12	108	3/4	#viio65/ii
8	8	ChordType.DIM7	1			3	9	KeyMode.MINOR	1/12	108	5/6	#viio65/ii
8	8	ChordType.DIM7	1			3	9	KeyMode.MINOR	1/12	108	11/12	#viio65/ii
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/12	109	0	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/12	109	1/12	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/12	109	1/6	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/12	109	1/4	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/12	109	1/3	ii6
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/12	109	5/12	ii6
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	109	1/2	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	109	7/12	V(64)
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/12	109	2/3	V(64)
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	109	3/4	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	109	5/6	V7
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	109	11/12	V7
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	110	0	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	110	1/12	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	110	1/6	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	110	1/4	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	110	1/3	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	110	5/12	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	110	1/2	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	110	7/12	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	110	2/3	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	110	3/4	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	110	5/6	I|PAC}{
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	110	11/12	I|PAC}{
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	111	0	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	111	1/12	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	111	1/6	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	111	1/4	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	111	1/3	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	111	5/12	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	111	1/2	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	111	7/12	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	111	2/3	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	111	3/4	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	111	5/6	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	111	11/12	IV
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/4	112	0	I
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/4	112	1/4	ii6
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/4	112	1/2	V(64)
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/4	112	3/4	V
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	113	0	I|IAC
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	113	1/12	I|IAC
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	113	1/6	I|IAC
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	113	1/4	I|IAC
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	113	1/3	I|IAC
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	113	5/12	I|IAC
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	113	1/2	I|IAC
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	113	7/12	I|IAC
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	113	2/3	I|IAC
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	113	3/4	I|IAC
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	113	5/6	I|IAC
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	113	11/12	I|IAC
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	114	0	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	114	1/12	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	114	1/6	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	114	1/4	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	114	1/3	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	114	5/12	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	114	1/2	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	114	7/12	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	114	2/3	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	114	3/4	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	114	5/6	IV
0	0	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	114	11/12	IV
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/4	115	0	I
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/4	115	1/4	ii6
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/4	115	1/2	V(64)
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/4	115	3/4	V
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	116	0	I[I|PAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	116	1/12	I[I|PAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	116	1/6	I[I|PAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	116	1/4	I[I|PAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	116	1/3	I[I|PAC}
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	116	5/12	I[I|PAC}
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	116	1/2	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	116	7/12	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	116	2/3	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	116	3/4	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	116	5/6	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	116	11/12	V2
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	117	0	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	117	1/12	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	117	1/6	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	117	1/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	117	1/3	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	117	5/12	I
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	117	1/2	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	117	7/12	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	117	2/3	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	117	3/4	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	117	5/6	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	117	11/12	V2
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	118	0	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	118	1/12	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	118	1/6	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	118	1/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	118	1/3	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	118	5/12	I
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	118	1/2	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	118	7/12	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	118	2/3	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	118	3/4	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	118	5/6	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	118	11/12	V2
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	119	0	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	119	1/12	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	119	1/6	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	119	1/4	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	119	1/3	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	119	5/12	I
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	119	1/2	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	119	7/12	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	119	2/3	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	119	3/4	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	119	5/6	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	119	11/12	V2
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	120	0	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	120	1/12	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	120	1/6	I
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	120	1/4	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	120	1/3	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	120	5/12	V2
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	120	1/2	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	120	7/12	I
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/12	120	2/3	I
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	120	3/4	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	120	5/6	V2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/12	120	11/12	V2
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/2	121	0	I]
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/2	121	1/2	V7
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1	122	0	I|PAC
